"Project","Study","Ord_Occ","Event_Num","Cast_ID","Date_Time_UTC","Date_Time_PST","Lat_Dec","Lon_Dec","Sta_ID","Line","Sta","Depth","Pressure","Temp1","Temp2","TempAve","Salt1","Salt1_Corr","Salt2","Salt2_Corr","SaltAve_Corr","Ox1","Ox1_CruiseCorr","Ox1_StaCorr","Ox2","Ox2_CruiseCorr","Ox2_StaCorr","OxAve_StaCorr","FluorV","EstChl_CruiseCorr","EstChl_StaCorr","ISUSV","EstNO3_CruiseCorr","EstNO3_StaCorr","SigThetaTS1","SigThetaTS2","BAT","XMiss","SPAR","PAR","PoT1","PoT2","DynHt","SVA","OxSat1","OxSat2","BTL_Depth","BTL_Temp","SaltB","OxB","Chl.a","Phaeo","NO3","NO2","NH4","PO4","SIL"
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:25","27-Jan-2012 23:41:25",32.9161,-117.3943,"093.3 028.0",93.3,28,134,134.995,9.708,9.7078,9.7079,33.9898,33.9893,33.9887,33.9892,33.9893,2.09901,2.1526,2.1717,2.12549,2.1861,2.1832,2.1775,0.0088,0.021,0.0057,1.2866,29.7635,26.544,26.2146,26.2138,0.5492,87.172,0,1e-12,9.6929,9.6927,0.3462,182.201,32.81742,33.23136,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:27","27-Jan-2012 23:41:27",32.9161,-117.3943,"093.3 028.0",93.3,28,135,136.002,9.702,9.702,9.702,33.9888,33.9883,33.9866,33.9871,33.9877,2.09216,2.1455,2.1645,2.11625,2.1764,2.1735,2.169,0.0091,0.0222,0.0065,1.2869,29.7723,26.553,26.2148,26.2131,0.5492,87.1715,0,1e-12,9.6868,9.6867,0.348,182.201,32.70575,33.08242,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:29","27-Jan-2012 23:41:29",32.91612,-117.39432,"093.3 028.0",93.3,28,136,137.01,9.6989,9.6998,9.6994,33.9907,33.9902,33.9898,33.9903,33.9903,2.09391,2.1474,2.1664,2.11362,2.1737,2.1708,2.1686,0.0091,0.0222,0.0065,1.2928,29.9455,26.734,26.2169,26.2159,0.5488,87.1792,0,1e-12,9.6835,9.6845,0.3499,182.029,32.73135,33.03947,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:31","27-Jan-2012 23:41:31",32.91612,-117.39432,"093.3 028.0",93.3,28,137,138.018,9.6966,9.6971,9.6969,33.9909,33.9904,33.9901,33.9906,33.9905,2.09456,2.148,2.167,2.10875,2.1686,2.1657,2.1664,0.0092,0.0226,0.0068,1.3006,30.1745,26.973,26.2174,26.2167,0.549,87.1758,0,1e-12,9.6811,9.6816,0.3517,181.998,32.73987,32.96167,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:31","27-Jan-2012 23:41:31",32.91612,-117.39432,"093.3 028.0",93.3,28,138,139.026,9.6756,9.6731,9.6744,33.9895,33.989,33.9878,33.9883,33.9887,2.0871,2.1403,2.1592,2.10316,2.1628,2.1598,2.1595,0.0098,0.025,0.0085,1.3004,30.1686,26.967,26.2197,26.2189,0.5495,87.1649,0,1e-12,9.6601,9.6576,0.3535,181.791,32.60805,32.85896,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:32","27-Jan-2012 23:41:32",32.91612,-117.39432,"093.3 028.0",93.3,28,139,140.034,9.6518,9.6519,9.6519,33.9915,33.991,33.9906,33.9911,33.9911,2.08045,2.1334,2.1522,2.09585,2.1552,2.1521,2.1522,0.0098,0.025,0.0085,1.3004,30.1686,26.967,26.2253,26.2246,0.5495,87.1648,0,1e-12,9.6362,9.6362,0.3554,181.278,32.48771,32.72813,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:33","27-Jan-2012 23:41:33",32.91612,-117.39432,"093.3 028.0",93.3,28,140,141.041,9.6491,9.6496,9.6494,33.9924,33.9919,33.9915,33.992,33.992,2.06923,2.1218,2.1405,2.08217,2.141,2.1378,2.1392,0.009,0.0218,0.0062,1.3004,30.1686,26.967,26.2264,26.2257,0.5495,87.1648,0,1e-12,9.6333,9.6339,0.3572,181.192,32.31071,32.51281,140,9.61,34.007,2.1,0.01,".03",27,0,0,2.19,31.5
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:34","27-Jan-2012 23:41:34",32.91612,-117.39432,"093.3 028.0",93.3,28,141,142.049,9.6491,9.6495,9.6493,33.9963,33.9958,33.9957,33.9962,33.996,2.04967,2.1016,2.12,2.06489,2.123,2.1196,2.1198,0.0092,0.0226,0.0068,1.3004,30.1686,26.967,26.2295,26.229,0.5495,87.1648,0,1e-12,9.6332,9.6337,0.359,180.923,32.00605,32.24378,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:35","27-Jan-2012 23:41:35",32.91614,-117.3943,"093.3 028.0",93.3,28,142,143.057,9.6493,9.6503,9.6498,34.0006,34.0001,34,34.0005,34.0003,2.03283,2.0842,2.1023,2.04439,2.1017,2.0981,2.1002,0.009,0.0218,0.0062,1.3022,30.2215,27.022,26.2329,26.2323,0.5495,87.1648,0,1e-12,9.6333,9.6343,0.3608,180.625,31.74414,31.92467,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:36","27-Jan-2012 23:41:36",32.91614,-117.39431,"093.3 028.0",93.3,28,143,144.065,9.6622,9.6628,9.6625,34.0143,34.0138,34.0135,34.014,34.0139,2.01924,2.0701,2.088,2.03257,2.0894,2.0857,2.0869,0.0093,0.023,0.0071,1.3028,30.2391,27.04,26.2415,26.2408,0.549,87.1755,0,1e-12,9.6461,9.6467,0.3627,179.836,31.54357,31.75179,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:37","27-Jan-2012 23:41:37",32.91614,-117.39432,"093.3 028.0",93.3,28,144,145.073,9.6652,9.6654,9.6653,34.0188,34.0183,34.018,34.0185,34.0184,2.00375,2.0541,2.0718,2.01273,2.0687,2.0649,2.0684,0.0089,0.0214,0.006,1.3037,30.2655,27.068,26.2445,26.2439,0.5495,87.1646,0,1e-12,9.6489,9.6492,0.3645,179.571,31.30453,31.44476,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:38","27-Jan-2012 23:41:38",32.91614,-117.39432,"093.3 028.0",93.3,28,145,146.08,9.6628,9.6627,9.6628,34.0202,34.0197,34.0194,34.0199,34.0198,1.98777,2.0375,2.055,1.99959,2.0551,2.0511,2.0531,0.0092,0.0226,0.0068,1.3052,30.3096,27.114,26.246,26.2454,0.5501,87.1523,0,1e-12,9.6465,9.6464,0.3663,179.449,31.0536,31.2382,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:39","27-Jan-2012 23:41:39",32.91614,-117.39432,"093.3 028.0",93.3,28,146,147.088,9.6553,9.6548,9.6551,34.0232,34.0227,34.0226,34.0231,34.0229,1.97901,2.0285,2.0458,1.99685,2.0522,2.0482,2.047,0.009,0.0218,0.0062,1.3048,30.2978,27.101,26.2497,26.2493,0.5495,87.1649,0,1e-12,9.6389,9.6384,0.3681,179.125,30.91222,31.19095,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:40","27-Jan-2012 23:41:40",32.91614,-117.39432,"093.3 028.0",93.3,28,147,148.096,9.6363,9.6361,9.6362,34.0307,34.0302,34.03,34.0305,34.0304,1.97498,2.0243,2.0416,1.9976,2.053,2.049,2.0453,0.0092,0.0226,0.0068,1.3044,30.2861,27.089,26.2587,26.2581,0.5496,87.1617,0,1e-12,9.6198,9.6196,0.3699,178.285,30.83795,31.1912,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:41","27-Jan-2012 23:41:41",32.91614,-117.39432,"093.3 028.0",93.3,28,148,149.104,9.6138,9.6175,9.6157,34.0375,34.037,34.0359,34.0364,34.0367,1.96819,2.0173,2.0345,1.98879,2.0438,2.0397,2.0371,0.0094,0.0234,0.0074,1.3079,30.3889,27.196,26.2677,26.2659,0.55,87.1544,0,1e-12,9.5972,9.6008,0.3717,177.443,30.71819,31.0396,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:43","27-Jan-2012 23:41:43",32.91615,-117.39432,"093.3 028.0",93.3,28,149,150.112,9.584,9.6013,9.5927,34.0377,34.0372,34.0353,34.0358,34.0365,1.96217,2.0111,2.0282,1.97757,2.0322,2.0279,2.0281,0.0088,0.021,0.0057,1.3129,30.5357,27.349,26.2728,26.268,0.5511,87.1286,0,1e-12,9.5673,9.5846,0.3735,176.977,30.6043,30.84454,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:45","27-Jan-2012 23:41:45",32.91616,-117.39432,"093.3 028.0",93.3,28,150,151.119,9.558,9.5592,9.5586,34.0404,34.0399,34.0394,34.0399,34.0399,1.96093,2.0098,2.0269,1.98094,2.0357,2.0315,2.0292,0.0093,0.023,0.0071,1.3126,30.5269,27.34,26.2792,26.2782,0.551,87.1308,0,1e-12,9.5413,9.5424,0.3752,176.379,30.56814,30.88001,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:46","27-Jan-2012 23:41:46",32.91616,-117.39432,"093.3 028.0",93.3,28,151,152.127,9.5514,9.5518,9.5516,34.0415,34.041,34.0406,34.0411,34.0411,1.95995,2.0088,2.0258,1.98394,2.0388,2.0346,2.0302,0.0085,0.0198,0.0048,1.3127,30.5298,27.343,26.2812,26.2804,0.5517,87.1161,0,1e-12,9.5345,9.5349,0.377,176.213,30.54858,30.92253,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:46","27-Jan-2012 23:41:46",32.91616,-117.3943,"093.3 028.0",93.3,28,152,153.135,9.5465,9.5466,9.5466,34.0417,34.0412,34.0408,34.0413,34.0413,1.9581,2.0069,2.0239,1.97828,2.0329,2.0287,2.0263,0.0092,0.0226,0.0068,1.3257,30.9115,27.741,26.2821,26.2814,0.5517,87.116,0,1e-12,9.5295,9.5296,0.3788,176.14,30.5165,30.831,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:47","27-Jan-2012 23:41:47",32.91616,-117.3943,"093.3 028.0",93.3,28,153,154.143,9.5417,9.5419,9.5418,34.0421,34.0416,34.0412,34.0417,34.0417,1.95571,2.0044,2.0214,1.96701,2.0212,2.0168,2.0191,0.009,0.0218,0.0062,1.3275,30.9644,27.797,26.2832,26.2825,0.5517,87.116,0,1e-12,9.5246,9.5247,0.3806,176.056,30.47611,30.6522,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:48","27-Jan-2012 23:41:48",32.91616,-117.3943,"093.3 028.0",93.3,28,154,155.151,9.536,9.5362,9.5361,34.0429,34.0424,34.0418,34.0423,34.0424,1.95298,2.0016,2.0185,1.96219,2.0162,2.0118,2.0152,0.0094,0.0234,0.0074,1.3284,30.9908,27.824,26.2848,26.2839,0.5533,87.0806,0,1e-12,9.5187,9.519,0.3823,175.926,30.42987,30.57342,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:49","27-Jan-2012 23:41:49",32.91617,-117.3943,"093.3 028.0",93.3,28,155,156.159,9.5302,9.5307,9.5305,34.0445,34.044,34.0435,34.044,34.044,1.94798,1.9964,2.0133,1.96513,2.0192,2.0149,2.0141,0.0093,0.023,0.0071,1.3315,31.0818,27.919,26.2871,26.2862,0.5524,87.1006,0,1e-12,9.5128,9.5134,0.3841,175.729,30.34849,30.61572,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:50","27-Jan-2012 23:41:50",32.91618,-117.3943,"093.3 028.0",93.3,28,156,157.166,9.5255,9.5257,9.5256,34.0456,34.0451,34.0445,34.045,34.0451,1.95032,1.9988,2.0157,1.96695,2.0211,2.0168,2.0163,0.0093,0.023,0.0071,1.3333,31.1347,27.974,26.2887,26.2878,0.5517,87.1161,0,1e-12,9.5081,9.5082,0.3859,175.598,30.38197,30.64117,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:51","27-Jan-2012 23:41:51",32.91618,-117.3943,"093.3 028.0",93.3,28,157,158.174,9.5022,9.502,9.5021,34.0481,34.0476,34.0471,34.0476,34.0476,1.94746,1.9958,2.0127,1.96128,2.0152,2.0108,2.0118,0.0093,0.023,0.0071,1.3333,31.1347,27.974,26.2945,26.2938,0.5517,87.116,0,1e-12,9.4847,9.4844,0.3877,175.06,30.32258,30.53776,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:52","27-Jan-2012 23:41:52",32.91618,-117.3943,"093.3 028.0",93.3,28,158,159.182,9.4682,9.4717,9.47,34.0497,34.0492,34.0488,34.0493,34.0493,1.93739,1.9854,2.0022,1.95222,2.0058,2.0013,2.0018,0.0085,0.0198,0.0048,1.3333,31.1347,27.974,26.3014,26.3001,0.552,87.1087,0,1e-12,9.4506,9.4541,0.3894,174.42,30.14343,30.37422,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:53","27-Jan-2012 23:41:53",32.91618,-117.3943,"093.3 028.0",93.3,28,159,160.19,9.435,9.4387,9.4369,34.053,34.0525,34.0517,34.0522,34.0524,1.93897,1.9871,2.0038,1.95859,2.0124,2.008,2.0059,0.0095,0.0238,0.0077,1.335,31.1846,28.026,26.3094,26.3077,0.5524,87.1006,0,1e-12,9.4173,9.421,0.3912,173.67,30.14682,30.45173,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:55","27-Jan-2012 23:41:55",32.91618,-117.3943,"093.3 028.0",93.3,28,160,161.198,9.3832,9.3844,9.3838,34.0555,34.055,34.0545,34.055,34.055,1.94683,1.9952,2.0121,1.96826,2.0225,2.0182,2.0152,0.0092,0.0226,0.0068,1.3389,31.2991,28.146,26.3197,26.3188,0.5533,87.0809,0,1e-12,9.3655,9.3667,0.3929,172.694,30.23501,30.56782,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:56","27-Jan-2012 23:41:56",32.91619,-117.39432,"093.3 028.0",93.3,28,161,162.206,9.3665,9.3671,9.3668,34.055,34.0545,34.054,34.0545,34.0545,1.95923,2.008,2.0251,1.98088,2.0356,2.0314,2.0283,0.0094,0.0234,0.0074,1.3418,31.3842,28.235,26.3221,26.3212,0.5528,87.0926,0,1e-12,9.3487,9.3493,0.3947,172.486,30.4164,30.75249,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:57","27-Jan-2012 23:41:57",32.9162,-117.39432,"093.3 028.0",93.3,28,162,163.214,9.3526,9.3518,9.3522,34.0535,34.053,34.052,34.0525,34.0528,1.96995,2.0191,2.0363,1.98287,2.0377,2.0335,2.0349,0.0095,0.0238,0.0077,1.3448,31.4723,28.326,26.3232,26.3222,0.5533,87.082,0,1e-12,9.3347,9.3339,0.3964,172.394,30.57306,30.77359,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:58","27-Jan-2012 23:41:58",32.9162,-117.39432,"093.3 028.0",93.3,28,163,164.222,9.3277,9.3283,9.328,34.0511,34.0506,34.0499,34.0504,34.0505,1.97134,2.0205,2.0378,1.98452,2.0394,2.0352,2.0365,0.0095,0.0238,0.0077,1.3455,31.4929,28.348,26.3254,26.3244,0.5525,87.0979,0,1e-12,9.3097,9.3103,0.3981,172.202,30.57748,30.78189,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:41:59","27-Jan-2012 23:41:59",32.9162,-117.39432,"093.3 028.0",93.3,28,164,165.23,9.3118,9.3125,9.3122,34.0498,34.0493,34.049,34.0495,34.0494,1.96589,2.0149,2.0321,1.99218,2.0474,2.0433,2.0377,0.0094,0.0234,0.0074,1.3455,31.4929,28.348,26.327,26.3262,0.5521,87.1074,0,1e-12,9.2937,9.2945,0.3999,172.065,30.48202,30.88974,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:00","27-Jan-2012 23:42:00",32.9162,-117.39432,"093.3 028.0",93.3,28,165,166.237,9.2782,9.2787,9.2785,34.0496,34.0491,34.0484,34.0489,34.049,1.96881,2.0179,2.0351,1.99508,2.0504,2.0463,2.0407,0.0091,0.0222,0.0065,1.3498,31.6191,28.48,26.3322,26.3312,0.5518,87.1145,0,1e-12,9.26,9.2606,0.4016,171.576,30.50473,30.91168,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:01","27-Jan-2012 23:42:01",32.91622,-117.39432,"093.3 028.0",93.3,28,166,167.245,9.2509,9.2513,9.2511,34.0494,34.0489,34.0482,34.0487,34.0488,1.96134,2.0102,2.0273,1.97394,2.0284,2.0241,2.0257,0.009,0.0218,0.0062,1.3506,31.6426,28.504,26.3365,26.3355,0.5514,87.1217,0,1e-12,9.2327,9.2331,0.4033,171.186,30.37069,30.56585,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:02","27-Jan-2012 23:42:02",32.91622,-117.39432,"093.3 028.0",93.3,28,167,168.253,9.2192,9.2179,9.2186,34.0475,34.047,34.0459,34.0464,34.0467,1.93459,1.9825,1.9992,1.94321,1.9964,1.9919,1.9956,0.0086,0.0202,0.0051,1.3602,31.9245,28.798,26.3401,26.3391,0.5506,87.1404,0,1e-12,9.2009,9.1996,0.405,170.849,29.93514,30.06866,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:03","27-Jan-2012 23:42:03",32.91622,-117.39432,"093.3 028.0",93.3,28,168,169.261,9.1811,9.1816,9.1814,34.0536,34.0531,34.0529,34.0534,34.0533,1.91675,1.9641,1.9805,1.93007,1.9827,1.9781,1.9793,0.0089,0.0214,0.006,1.3627,31.9979,28.875,26.351,26.3504,0.5517,87.1161,0,1e-12,9.1627,9.1632,0.4068,169.824,29.63539,29.84125,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:04","27-Jan-2012 23:42:04",32.91622,-117.39432,"093.3 028.0",93.3,28,169,170.269,9.2153,9.2136,9.2145,34.0674,34.0669,34.0662,34.0667,34.0668,1.9072,1.9542,1.9705,1.9246,1.9771,1.9723,1.9714,0.0096,0.0242,0.008,1.3639,32.0331,28.911,26.3564,26.3557,0.5507,87.1381,0,1e-12,9.1968,9.1951,0.4085,169.35,29.51267,29.78196,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:05","27-Jan-2012 23:42:05",32.91622,-117.39432,"093.3 028.0",93.3,28,170,171.277,9.2359,9.2362,9.2361,34.0712,34.0707,34.0703,34.0708,34.0708,1.89461,1.9412,1.9573,1.90004,1.9515,1.9465,1.9519,0.009,0.0218,0.0062,1.3639,32.0331,28.911,26.3561,26.3553,0.5513,87.125,0,1e-12,9.2172,9.2176,0.4102,169.409,29.3318,29.41584,170,9.26,34.062,1.98,0,".03",28.3,0,0,2.26,34
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:06","27-Jan-2012 23:42:06",32.91622,-117.39432,"093.3 028.0",93.3,28,171,172.285,9.2401,9.2396,9.2399,34.0725,34.072,34.0712,34.0717,34.0719,1.85778,1.9031,1.9187,1.85522,1.9049,1.8995,1.9091,0.0094,0.0234,0.0074,1.3647,32.0566,28.936,26.3564,26.3555,0.5528,87.0914,0,1e-12,9.2213,9.2208,0.4119,169.4,28.76456,28.72494,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:08","27-Jan-2012 23:42:08",32.91622,-117.39432,"093.3 028.0",93.3,28,172,173.293,9.2668,9.2726,9.2697,34.0812,34.0807,34.0824,34.0829,34.0818,1.81637,1.8602,1.8752,1.82056,1.8688,1.8631,1.8692,0.0093,0.023,0.0071,1.3663,32.1036,28.985,26.3589,26.359,0.5545,87.0555,0,1e-12,9.2479,9.2537,0.4136,169.195,28.14148,28.2063,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:09","27-Jan-2012 23:42:09",32.91624,-117.39432,"093.3 028.0",93.3,28,173,174.301,9.3144,9.3165,9.3155,34.093,34.0925,34.0932,34.0937,34.0931,1.79828,1.8415,1.8562,1.80524,1.8529,1.847,1.8516,0.0098,0.025,0.0085,1.3663,32.1036,28.985,26.3605,26.3603,0.5605,86.9246,0,1e-12,9.2953,9.2974,0.4153,169.081,27.89258,28.00041,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:09","27-Jan-2012 23:42:09",32.91624,-117.39432,"093.3 028.0",93.3,28,174,175.309,9.3262,9.3258,9.326,34.0983,34.0978,34.0975,34.098,34.0979,1.79402,1.8371,1.8518,1.80182,1.8493,1.8434,1.8476,0.0098,0.025,0.0085,1.3663,32.1036,28.985,26.3628,26.3622,0.5598,86.9406,0,1e-12,9.307,9.3066,0.417,168.893,27.83472,27.95559,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:10","27-Jan-2012 23:42:10",32.91624,-117.39432,"093.3 028.0",93.3,28,175,176.317,9.3151,9.3154,9.3153,34.0996,34.0991,34.0987,34.0992,34.0992,1.7917,1.8347,1.8493,1.80468,1.8523,1.8464,1.8479,0.0098,0.025,0.0085,1.3663,32.1036,28.985,26.3656,26.3648,0.5577,86.9849,0,1e-12,9.2958,9.2961,0.4187,168.644,27.79204,27.99347,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:11","27-Jan-2012 23:42:11",32.91624,-117.39432,"093.3 028.0",93.3,28,176,177.325,9.3078,9.3083,9.3081,34.1002,34.0997,34.0993,34.0998,34.0998,1.79168,1.8347,1.8493,1.80887,1.8566,1.8508,1.8501,0.0093,0.023,0.0071,1.3671,32.1271,29.009,26.3672,26.3664,0.5545,87.0551,0,1e-12,9.2883,9.2889,0.4204,168.504,27.7874,28.05391,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:13","27-Jan-2012 23:42:13",32.91624,-117.39432,"093.3 028.0",93.3,28,177,178.333,9.2978,9.2987,9.2983,34.1018,34.1013,34.1008,34.1013,34.1013,1.78141,1.824,1.8385,1.80382,1.8514,1.8455,1.842,0.0095,0.0238,0.0077,1.3675,32.1388,29.022,26.3702,26.3692,0.5521,87.1079,0,1e-12,9.2783,9.2792,0.4221,168.244,27.62232,27.96979,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:14","27-Jan-2012 23:42:14",32.91625,-117.39432,"093.3 028.0",93.3,28,178,179.341,9.2929,9.2934,9.2932,34.1027,34.1022,34.1019,34.1024,34.1023,1.76936,1.8116,1.8259,1.78766,1.8346,1.8285,1.8272,0.0094,0.0234,0.0074,1.3691,32.1858,29.071,26.3716,26.371,0.5505,87.1427,0,1e-12,9.2733,9.2737,0.4238,168.124,27.43267,27.71648,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:15","27-Jan-2012 23:42:15",32.91626,-117.39432,"093.3 028.0",93.3,28,179,180.349,9.2849,9.2852,9.2851,34.1044,34.1039,34.1035,34.104,34.104,1.75515,1.7969,1.811,1.76957,1.8158,1.8095,1.8103,0.0095,0.0238,0.0077,1.3724,32.2827,29.172,26.3743,26.3735,0.5498,87.1577,0,1e-12,9.2652,9.2655,0.4255,167.89,27.20784,27.43143,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:16","27-Jan-2012 23:42:16",32.91626,-117.39432,"093.3 028.0",93.3,28,180,181.357,9.2789,9.279,9.279,34.1062,34.1057,34.1054,34.1059,34.1058,1.74138,1.7826,1.7965,1.7605,1.8063,1.8,1.7983,0.0088,0.021,0.0057,1.3726,32.2886,29.178,26.3767,26.376,0.5504,87.1446,0,1e-12,9.2591,9.2591,0.4272,167.684,26.99114,27.2875,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:17","27-Jan-2012 23:42:17",32.91626,-117.39432,"093.3 028.0",93.3,28,181,182.365,9.2708,9.2709,9.2709,34.1099,34.1094,34.1091,34.1096,34.1095,1.72825,1.769,1.7828,1.7427,1.7878,1.7813,1.7821,0.0097,0.0246,0.0082,1.3745,32.3444,29.236,26.3809,26.3802,0.5499,87.1567,0,1e-12,9.2509,9.251,0.4289,167.298,26.78354,27.00749,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:42:18","27-Jan-2012 23:42:18",32.91628,-117.39432,"093.3 028.0",93.3,28,182,183.372,9.2645,9.265,9.2648,34.1128,34.1123,34.1119,34.1124,34.1124,1.70589,1.7459,1.7593,1.7128,1.7567,1.7499,1.7546,0.0098,0.025,0.0085,1.3748,32.3532,29.245,26.3842,26.3834,0.55,87.1531,0,1e-12,9.2444,9.245,0.4306,167.005,26.43375,26.54098,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
