"Project","Study","Ord_Occ","Event_Num","Cast_ID","Date_Time_UTC","Date_Time_PST","Lat_Dec","Lon_Dec","Sta_ID","Line","Sta","Depth","Pressure","Temp1","Temp2","TempAve","Salt1","Salt1_Corr","Salt2","Salt2_Corr","SaltAve_Corr","Ox1","Ox1_CruiseCorr","Ox1_StaCorr","Ox2","Ox2_CruiseCorr","Ox2_StaCorr","OxAve_StaCorr","FluorV","EstChl_CruiseCorr","EstChl_StaCorr","ISUSV","EstNO3_CruiseCorr","EstNO3_StaCorr","SigThetaTS1","SigThetaTS2","BAT","XMiss","SPAR","PAR","PoT1","PoT2","DynHt","SVA","OxSat1","OxSat2","BTL_Depth","BTL_Temp","SaltB","OxB","Chl.a","Phaeo","NO3","NO2","NH4","PO4","SIL"
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:15","28-Jan-2012 08:52:15",32.68528,-117.8696,"093.3 035.0",93.3,35,124,124.915,9.9766,9.9747,9.9757,33.8673,33.8668,33.8655,33.866,33.8664,2.34615,2.4083,2.405,2.35791,2.4279,2.4033,2.4042,0.0106,0.0282,0,1.1844,26.7627,24.934,26.0738,26.0728,0.5567,87.0068,1874.5,1e-12,9.9624,9.9605,0.3257,195.402,36.86783,37.05261,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:16","28-Jan-2012 08:52:16",32.68528,-117.8696,"093.3 035.0",93.3,35,125,125.923,10.0657,10.0603,10.063,33.8965,33.896,33.8951,33.8956,33.8958,2.38081,2.4442,2.4409,2.40752,2.4795,2.4547,2.4478,0.0096,0.0242,0,1.1852,26.7861,24.958,26.0816,26.0814,0.5559,87.0243,1874.5,1e-12,10.0513,10.0459,0.3276,194.708,37.49207,37.91266,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:17","28-Jan-2012 08:52:17",32.68528,-117.8696,"093.3 035.0",93.3,35,126,126.93,10.0129,10.0215,10.0172,33.8871,33.8866,33.8873,33.8878,33.8872,2.39746,2.4614,2.4582,2.41363,2.4858,2.4611,2.4597,0.01,0.0258,0,1.1904,26.9388,25.111,26.0831,26.0819,0.5554,87.0361,1874.5,1e-12,9.9984,10.0069,0.3296,194.57,37.70856,37.96298,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:18","28-Jan-2012 08:52:18",32.68528,-117.8696,"093.3 035.0",93.3,35,127,127.938,9.9191,9.9199,9.9195,33.8817,33.8812,33.8803,33.8808,33.881,2.37946,2.4428,2.4395,2.39438,2.4658,2.4411,2.4403,0.0098,0.025,0,1.1905,26.9418,25.114,26.0948,26.0936,0.5556,87.032,1874.5,1e-12,9.9046,9.9054,0.3315,193.466,37.34779,37.58205,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:20","28-Jan-2012 08:52:20",32.68528,-117.8696,"093.3 035.0",93.3,35,128,128.946,9.9076,9.9085,9.9081,33.8923,33.8918,33.8907,33.8912,33.8915,2.34784,2.4101,2.4067,2.35136,2.4211,2.3965,2.4016,0.0094,0.0234,0,1.1919,26.9829,25.155,26.1051,26.1037,0.5549,87.0477,1874.5,1e-12,9.893,9.8938,0.3335,192.509,36.84492,36.90001,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:22","28-Jan-2012 08:52:22",32.68529,-117.8696,"093.3 035.0",93.3,35,129,129.953,9.936,9.9348,9.9354,33.9043,33.9038,33.9029,33.9034,33.9036,2.30845,2.3693,2.3659,2.31605,2.3843,2.3599,2.3629,0.0094,0.0234,0,1.1955,27.0886,25.26,26.1096,26.1088,0.555,87.0449,1874.5,1e-12,9.9212,9.9201,0.3354,192.106,36.25175,36.37116,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:23","28-Jan-2012 08:52:23",32.6853,-117.8696,"093.3 035.0",93.3,35,130,130.961,9.9527,9.9537,9.9532,33.9117,33.9112,33.9109,33.9114,33.9113,2.24223,2.3008,2.2972,2.23857,2.3037,2.2795,2.2884,0.0092,0.0226,0,1.1936,27.0328,25.205,26.1126,26.1118,0.5557,87.0298,1874.5,1e-12,9.9378,9.9388,0.3374,191.853,35.22639,35.16895,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:24","28-Jan-2012 08:52:24",32.6853,-117.8696,"093.3 035.0",93.3,35,131,131.969,9.954,9.9544,9.9542,33.9148,33.9143,33.9137,33.9142,33.9143,2.15173,2.2072,2.2034,2.14137,2.2026,2.1787,2.1911,0.0093,0.023,0,1.1956,27.0915,25.263,26.1149,26.1139,0.5551,87.0426,1874.5,1e-12,9.939,9.9394,0.3393,191.66,33.80627,33.64339,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:25","28-Jan-2012 08:52:25",32.6853,-117.8696,"093.3 035.0",93.3,35,132,132.977,9.9749,9.9752,9.9751,33.9333,33.9328,33.9323,33.9328,33.9328,2.08889,2.1422,2.1383,2.08551,2.1445,2.1208,2.1296,0.0098,0.025,0,1.2024,27.2912,25.463,26.1258,26.1249,0.5548,87.0505,1874.5,1e-12,9.9597,9.9601,0.3412,190.653,32.83765,32.78451,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:26","28-Jan-2012 08:52:26",32.6853,-117.86959,"093.3 035.0",93.3,35,133,133.984,10.0144,10.015,10.0147,33.9688,33.9683,33.9676,33.9681,33.9682,2.05118,2.1032,2.0992,2.0554,2.1131,2.0896,2.0944,0.0096,0.0242,0,1.2093,27.4938,25.665,26.1469,26.1458,0.5553,87.0377,1874.2,1e-12,9.9991,9.9997,0.3431,188.686,32.27996,32.34649,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:27","28-Jan-2012 08:52:27",32.6853,-117.86958,"093.3 035.0",93.3,35,134,134.992,10.0231,10.0233,10.0232,33.9811,33.9806,33.9798,33.9803,33.9805,2.03432,2.0857,2.0817,2.05128,2.1089,2.0853,2.0835,0.0095,0.0238,0,1.2112,27.5496,25.721,26.155,26.1539,0.5551,87.0429,1874.5,1e-12,10.0077,10.0079,0.345,187.941,32.02332,32.2902,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:28","28-Jan-2012 08:52:28",32.6853,-117.86958,"093.3 035.0",93.3,35,135,136,10.019,10.0212,10.0201,33.9938,33.9933,33.9931,33.9936,33.9935,2.02783,2.079,2.0749,2.05292,2.1106,2.087,2.081,0.0095,0.0238,0,1.2112,27.5496,25.721,26.1656,26.1648,0.5546,87.0535,1874.5,1e-12,10.0035,10.0056,0.3469,186.957,31.92087,32.31576,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:30","28-Jan-2012 08:52:30",32.68532,-117.86958,"093.3 035.0",93.3,35,136,137.007,9.9927,9.9948,9.9938,34.0036,34.0031,34.002,34.0025,34.0028,2.02629,2.0774,2.0734,2.05396,2.1116,2.0881,2.0808,0.0096,0.0242,0,1.2115,27.5584,25.73,26.1778,26.1762,0.5545,87.0556,1874.5,1e-12,9.9771,9.9792,0.3488,185.818,31.88042,32.31573,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:31","28-Jan-2012 08:52:31",32.68532,-117.86958,"093.3 035.0",93.3,35,137,138.015,9.9797,9.9795,9.9796,34.0051,34.0046,34.004,34.0045,34.0046,2.03003,2.0813,2.0772,2.05078,2.1083,2.0848,2.081,0.0098,0.025,0,1.2179,27.7463,25.918,26.1812,26.1803,0.5542,87.0638,1874.5,1e-12,9.9639,9.9637,0.3507,185.516,31.93052,32.25686,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:33","28-Jan-2012 08:52:33",32.68532,-117.86958,"093.3 035.0",93.3,35,138,139.023,9.973,9.973,9.973,34.006,34.0055,34.0048,34.0053,34.0054,2.03245,2.0838,2.0797,2.04751,2.1049,2.0814,2.0806,0.0097,0.0246,0,1.2257,27.9753,26.147,26.183,26.1821,0.5547,87.0521,1874.5,1e-12,9.9571,9.9571,0.3525,185.361,31.96416,32.20094,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:34","28-Jan-2012 08:52:34",32.68532,-117.86958,"093.3 035.0",93.3,35,139,140.031,9.9613,9.9629,9.9621,34.0069,34.0064,34.0055,34.006,34.0062,2.02555,2.0766,2.0726,2.04242,2.0996,2.0761,2.0744,0.0099,0.0254,0,1.2357,28.2689,26.441,26.1857,26.1843,0.5542,87.062,1873.8,1e-12,9.9454,9.9469,0.3544,185.128,31.84773,32.11296,139,9.98,34.007,2.05,0,".04",25.9,0,0,2.18,31.2
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:36","28-Jan-2012 08:52:36",32.68534,-117.86958,"093.3 035.0",93.3,35,140,141.038,9.9271,9.9255,9.9263,34.0077,34.0072,34.0064,34.0069,34.0071,2.02527,2.0763,2.0723,2.04621,2.1036,2.08,2.0762,0.0095,0.0238,0,1.2373,28.3159,26.488,26.1921,26.1914,0.554,87.0673,1874.5,1e-12,9.9111,9.9094,0.3563,184.532,31.81976,32.14871,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:37","28-Jan-2012 08:52:37",32.68534,-117.86958,"093.3 035.0",93.3,35,141,142.046,9.9147,9.9148,9.9148,34.0108,34.0103,34.0094,34.0099,34.0101,2.02029,2.0712,2.0671,2.04579,2.1031,2.0796,2.0734,0.0098,0.025,0,1.2383,28.3453,26.517,26.1966,26.1955,0.554,87.0672,1874.5,1e-12,9.8985,9.8987,0.3581,184.123,31.73347,32.13402,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:38","28-Jan-2012 08:52:38",32.68534,-117.86958,"093.3 035.0",93.3,35,142,143.054,9.9108,9.9109,9.9109,34.011,34.0105,34.01,34.0105,34.0105,2.01314,2.0638,2.0597,2.03569,2.0926,2.0691,2.0644,0.0098,0.025,0,1.2395,28.3805,26.552,26.1975,26.1966,0.5544,87.0595,1874.5,1e-12,9.8945,9.8947,0.36,184.063,31.61856,31.97286,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:39","28-Jan-2012 08:52:39",32.68535,-117.86958,"093.3 035.0",93.3,35,143,144.062,9.9074,9.908,9.9077,34.0114,34.0109,34.0101,34.0106,34.0108,1.99086,2.0407,2.0366,1.99957,2.0551,2.0317,2.0342,0.0098,0.025,0,1.2408,28.4187,26.59,26.1983,26.1972,0.5537,87.0739,1874.3,1e-12,9.891,9.8916,0.3618,184.002,31.2665,31.40328,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:40","28-Jan-2012 08:52:40",32.68536,-117.86958,"093.3 035.0",93.3,35,144,145.069,9.9031,9.9033,9.9032,34.0124,34.0119,34.0112,34.0117,34.0118,1.98578,2.0355,2.0314,1.99749,2.0529,2.0295,2.0305,0.0098,0.025,0,1.243,28.4833,26.655,26.1999,26.1989,0.5537,87.0736,1874.3,1e-12,9.8866,9.8868,0.3637,183.874,31.18395,31.3678,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:41","28-Jan-2012 08:52:41",32.68536,-117.86958,"093.3 035.0",93.3,35,145,146.077,9.8949,9.8951,9.895,34.0206,34.0201,34.0193,34.0198,34.02,1.98477,2.0344,2.0303,1.99692,2.0523,2.0289,2.0296,0.0097,0.0246,0,1.2458,28.5655,26.737,26.2077,26.2066,0.554,87.0673,1874.5,1e-12,9.8783,9.8785,0.3655,183.158,31.16422,31.35497,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:42","28-Jan-2012 08:52:42",32.68536,-117.86958,"093.3 035.0",93.3,35,146,147.085,9.8617,9.8628,9.8623,34.0197,34.0192,34.0188,34.0193,34.0193,1.98045,2.03,2.0258,1.99453,2.0498,2.0264,2.0261,0.0098,0.025,0,1.246,28.5714,26.743,26.2126,26.2117,0.554,87.0672,1874.5,1e-12,9.845,9.8461,0.3674,182.704,31.07364,31.29453,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:43","28-Jan-2012 08:52:43",32.68536,-117.86958,"093.3 035.0",93.3,35,147,148.093,9.8334,9.8328,9.8331,34.0261,34.0256,34.0246,34.0251,34.0254,1.96423,2.0132,2.009,1.98291,2.0377,2.0144,2.0117,0.0098,0.025,0,1.2462,28.5772,26.749,26.2223,26.2213,0.554,87.0672,1874.5,1e-12,9.8166,9.8161,0.3692,181.796,30.80142,31.09429,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:45","28-Jan-2012 08:52:45",32.68536,-117.86958,"093.3 035.0",93.3,35,148,149.101,9.8329,9.8324,9.8327,34.0303,34.0298,34.0286,34.0291,34.0295,1.92664,1.9743,1.97,1.94018,1.9933,1.9701,1.9701,0.0095,0.0238,0,1.2489,28.6565,26.828,26.2257,26.2245,0.5532,87.0825,1875.6,1e-12,9.816,9.8156,0.371,181.498,30.21251,30.42479,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:47","28-Jan-2012 08:52:47",32.68538,-117.86958,"093.3 035.0",93.3,35,149,150.109,9.8466,9.8453,9.846,34.0396,34.0391,34.0374,34.0379,34.0385,1.9164,1.9637,1.9594,1.9342,1.987,1.9639,1.9617,0.0094,0.0234,0,1.2529,28.774,26.946,26.2306,26.2292,0.554,87.0673,1878.4,1e-12,9.8296,9.8283,0.3729,181.052,30.06266,30.34186,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:48","28-Jan-2012 08:52:48",32.68538,-117.86958,"093.3 035.0",93.3,35,150,151.116,9.8549,9.8557,9.8553,34.0466,34.0461,34.0452,34.0457,34.0459,1.91052,1.9576,1.9533,1.92888,1.9815,1.9583,1.9558,0.0098,0.025,0,1.2552,28.8415,27.013,26.2348,26.2336,0.5541,87.0657,1878.4,1e-12,9.8378,9.8386,0.3747,180.683,29.97715,30.26536,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:49","28-Jan-2012 08:52:49",32.68538,-117.86958,"093.3 035.0",93.3,35,151,152.124,9.8418,9.8425,9.8422,34.0509,34.0504,34.0496,34.0501,34.0503,1.90316,1.95,1.9457,1.92212,1.9745,1.9513,1.9485,0.0098,0.025,0,1.2552,28.8415,27.013,26.2403,26.2392,0.5543,87.0601,1878.4,1e-12,9.8246,9.8253,0.3765,180.177,29.85409,30.15146,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:51","28-Jan-2012 08:52:51",32.68539,-117.86958,"093.3 035.0",93.3,35,152,153.132,9.8355,9.8362,9.8359,34.055,34.0545,34.0535,34.054,34.0543,1.89592,1.9425,1.9382,1.91623,1.9683,1.9452,1.9417,0.0098,0.025,0,1.2552,28.8415,27.013,26.2446,26.2434,0.5549,87.0469,1878.4,1e-12,9.8181,9.8189,0.3783,179.79,29.73715,30.05563,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:52","28-Jan-2012 08:52:52",32.6854,-117.86958,"093.3 035.0",93.3,35,153,154.14,9.8336,9.8341,9.8339,34.0578,34.0573,34.0565,34.057,34.0572,1.88963,1.936,1.9317,1.90949,1.9613,1.9382,1.935,0.0098,0.025,0,1.2552,28.8415,27.013,26.2472,26.2461,0.5547,87.0508,1878.4,1e-12,9.8162,9.8167,0.3801,179.571,29.63779,29.94931,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:53","28-Jan-2012 08:52:53",32.6854,-117.86958,"093.3 035.0",93.3,35,154,155.148,9.8325,9.833,9.8328,34.0601,34.0596,34.0588,34.0593,34.0595,1.88426,1.9305,1.9261,1.90443,1.9561,1.933,1.9296,0.0099,0.0254,0,1.2558,28.8591,27.031,26.2492,26.2481,0.5541,87.0656,1878.4,1e-12,9.8149,9.8154,0.3819,179.403,29.55329,29.86965,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:54","28-Jan-2012 08:52:54",32.6854,-117.86958,"093.3 035.0",93.3,35,155,156.155,9.8281,9.8286,9.8284,34.0617,34.0612,34.0606,34.0611,34.0612,1.87967,1.9257,1.9213,1.90317,1.9548,1.9317,1.9265,0.0101,0.0262,0,1.2576,28.912,27.084,26.2512,26.2502,0.5548,87.0497,1878.4,1e-12,9.8105,9.811,0.3837,179.234,29.47875,29.84742,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:55","28-Jan-2012 08:52:55",32.6854,-117.86957,"093.3 035.0",93.3,35,156,157.163,9.8262,9.8267,9.8265,34.0635,34.063,34.0622,34.0627,34.0629,1.88077,1.9268,1.9225,1.90315,1.9547,1.9317,1.9271,0.0098,0.025,0,1.2576,28.912,27.084,26.2529,26.2518,0.554,87.0666,1878.4,1e-12,9.8084,9.8089,0.3856,179.093,29.49509,29.84609,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:56","28-Jan-2012 08:52:56",32.6854,-117.86956,"093.3 035.0",93.3,35,157,158.171,9.8236,9.8243,9.824,34.0642,34.0637,34.0629,34.0634,34.0636,1.88029,1.9263,1.922,1.90524,1.9569,1.9338,1.9279,0.0098,0.025,0,1.2608,29.0059,27.178,26.2539,26.2528,0.5541,87.0647,1881.7,1e-12,9.8057,9.8064,0.3874,179.015,29.48615,29.87735,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:58","28-Jan-2012 08:52:58",32.68542,-117.86957,"093.3 035.0",93.3,35,158,159.179,9.8176,9.8185,9.8181,34.0648,34.0643,34.0634,34.0639,34.0641,1.88109,1.9272,1.9228,1.89944,1.9509,1.9278,1.9253,0.0098,0.025,0,1.2613,29.0206,27.192,26.2554,26.2542,0.5548,87.0486,1882.4,1e-12,9.7996,9.8005,0.3892,178.897,29.4949,29.7826,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:52:59","28-Jan-2012 08:52:59",32.68542,-117.86958,"093.3 035.0",93.3,35,159,160.187,9.8081,9.8093,9.8087,34.0664,34.0659,34.065,34.0655,34.0657,1.87111,1.9169,1.9125,1.89135,1.9425,1.9194,1.916,0.0096,0.0242,0,1.263,29.0705,27.242,26.2582,26.257,0.5545,87.0563,1882.4,1e-12,9.79,9.7911,0.391,178.648,29.33259,29.64993,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:53:00","28-Jan-2012 08:53:00",32.68544,-117.86958,"093.3 035.0",93.3,35,160,161.195,9.7963,9.7972,9.7968,34.0678,34.0673,34.0666,34.0671,34.0672,1.85688,1.9021,1.8977,1.87935,1.93,1.907,1.9024,0.0102,0.0266,0,1.2708,29.2995,27.471,26.2614,26.2602,0.5542,87.0624,1882.4,1e-12,9.7781,9.779,0.3928,178.368,29.1023,29.45447,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:53:01","28-Jan-2012 08:53:01",32.68544,-117.86958,"093.3 035.0",93.3,35,161,162.203,9.7837,9.7852,9.7845,34.0695,34.069,34.0681,34.0686,34.0688,1.8442,1.889,1.8846,1.86819,1.9184,1.8954,1.89,0.0098,0.025,0,1.2783,29.5197,27.691,26.2648,26.2634,0.555,87.0457,1882.4,1e-12,9.7654,9.7669,0.3946,178.058,28.89592,29.27195,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:53:03","28-Jan-2012 08:53:03",32.68544,-117.86957,"093.3 035.0",93.3,35,162,163.21,9.7529,9.755,9.754,34.0801,34.0796,34.0782,34.0787,34.0792,1.83596,1.8805,1.876,1.85578,1.9055,1.8825,1.8793,0.0101,0.0262,0,1.2784,29.5227,27.694,26.2782,26.2764,0.555,87.0452,1884.3,1e-12,9.7345,9.7366,0.3963,176.802,28.74941,29.05983,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:53:04","28-Jan-2012 08:53:04",32.68544,-117.86956,"093.3 035.0",93.3,35,163,164.218,9.727,9.73,9.7285,34.085,34.0845,34.0833,34.0838,34.0842,1.81471,1.8585,1.854,1.82329,1.8717,1.8488,1.8514,0.0097,0.0246,0,1.2784,29.5227,27.694,26.2863,26.2846,0.5534,87.0789,1886.3,1e-12,9.7085,9.7115,0.3981,176.043,28.40158,28.53595,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:53:06","28-Jan-2012 08:53:06",32.68544,-117.86956,"093.3 035.0",93.3,35,164,165.226,9.6968,9.6999,9.6984,34.0922,34.0917,34.0902,34.0907,34.0912,1.77337,1.8157,1.8111,1.77959,1.8262,1.8035,1.8073,0.0098,0.025,0,1.2784,29.5227,27.694,26.297,26.2949,0.5532,87.0839,1886.3,1e-12,9.6782,9.6813,0.3999,175.042,27.73751,27.83478,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:53:07","28-Jan-2012 08:53:07",32.68545,-117.86956,"093.3 035.0",93.3,35,165,166.234,9.6692,9.6708,9.67,34.0988,34.0983,34.0977,34.0982,34.0983,1.7471,1.7885,1.7839,1.755,1.8006,1.778,1.781,0.01,0.0258,0,1.2784,29.5227,27.694,26.3068,26.3056,0.5535,87.0783,1886.3,1e-12,9.6505,9.6521,0.4017,174.127,27.31139,27.43475,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:53:08","28-Jan-2012 08:53:08",32.68546,-117.86956,"093.3 035.0",93.3,35,166,167.242,9.5994,9.6033,9.6014,34.1065,34.106,34.1048,34.1053,34.1057,1.72813,1.7689,1.7642,1.74092,1.786,1.7634,1.7638,0.0098,0.025,0,1.2826,29.646,27.818,26.3244,26.3224,0.5528,87.0914,1884.6,1e-12,9.5808,9.5846,0.4034,172.462,26.97497,27.17459,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:53:09","28-Jan-2012 08:53:09",32.68546,-117.86956,"093.3 035.0",93.3,35,167,168.25,9.6314,9.6322,9.6318,34.1239,34.1234,34.123,34.1235,34.1235,1.68876,1.7282,1.7234,1.69964,1.743,1.7206,1.722,0.0098,0.025,0,1.2845,29.7018,27.873,26.3327,26.3318,0.553,87.088,1882.4,1e-12,9.6126,9.6134,0.4051,171.708,26.38188,26.55179,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:53:09","28-Jan-2012 08:53:09",32.68546,-117.86956,"093.3 035.0",93.3,35,168,169.258,9.6021,9.6036,9.6029,34.1223,34.1218,34.1208,34.1213,34.1216,1.64225,1.6801,1.6752,1.64993,1.6913,1.669,1.6721,0.0103,0.027,0,1.2849,29.7135,27.885,26.3363,26.3349,0.5532,87.0842,1882.4,1e-12,9.5833,9.5847,0.4069,171.379,25.63856,25.75848,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:53:11","28-Jan-2012 08:53:11",32.68546,-117.86956,"093.3 035.0",93.3,35,169,170.266,9.6366,9.6359,9.6363,34.1431,34.1426,34.1409,34.1414,34.142,1.59506,1.6312,1.6262,1.60906,1.6488,1.6267,1.6265,0.0099,0.0254,0,1.2868,29.7693,27.941,26.3469,26.3453,0.5529,87.0888,1882.4,1e-12,9.6176,9.6168,0.4086,170.412,24.92382,25.14258,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:53:12","28-Jan-2012 08:53:12",32.68546,-117.86956,"093.3 035.0",93.3,35,170,171.274,9.7077,9.7047,9.7062,34.1633,34.1628,34.1609,34.1614,34.1621,1.57393,1.6094,1.6043,1.59531,1.6345,1.6124,1.6084,0.0098,0.025,0,1.2875,29.7899,27.961,26.3509,26.3496,0.5531,87.0864,1886,1e-12,9.6884,9.6854,0.4103,170.078,24.63515,24.96984,170,9.59,34.102,1.83,0,".04",27.7,0,0,2.27,34.6
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:53:14","28-Jan-2012 08:53:14",32.68547,-117.86956,"093.3 035.0",93.3,35,171,172.281,9.7223,9.7225,9.7224,34.1682,34.1677,34.1667,34.1672,34.1675,1.58041,1.6161,1.6111,1.60964,1.6494,1.6273,1.6192,0.0098,0.025,0,1.2878,29.7987,27.97,26.3523,26.3511,0.5535,87.077,1886.3,1e-12,9.7029,9.7031,0.412,169.975,24.74534,25.20304,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:53:15","28-Jan-2012 08:53:15",32.68548,-117.86956,"093.3 035.0",93.3,35,172,173.289,9.7054,9.7064,9.7059,34.168,34.1675,34.1665,34.167,34.1673,1.58715,1.6231,1.618,1.61261,1.6525,1.6303,1.6242,0.01,0.0258,0,1.2869,29.7723,27.944,26.355,26.3536,0.5533,87.0818,1886.3,1e-12,9.6859,9.6869,0.4137,169.733,24.84159,25.24008,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
